zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,vcnthouse_value_q1,vcnthouse_value_median,vcnthouse_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,lila_res
37189,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,49.7,2193,11.5,2.4,20.3,,0,51-75% of geographies,13.4,79.6,84.6,73.4,,100,51-75% of geographies,-3.6,322,36,68,218,12,8,4,,44,12,32,,4,2,2,,,,,,48731564,651578,3459340,44620646,217928,150194,67734,,1215586,240918,974668,,65494,15830,49664,,,,,,93.7,96.2,90.9,,100,Top 25% of geographies,45,34.3,0,48.1,Top 25% of geographies,Top 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,4453,42.3,53.3,37.1,2.51,2.42,3.03,74963,79438,70759,,995,24,182100,236100,369200,0.46912194,0.52301819,0,0.003143948,0,0.001347406,0.003368516,0.00785987,0.875732972,0.940162757,0.821645022,0.076905728,0.036381044,0.114718615,0.0135318,0.011488751,0.012121212,0.969458792,0.81422284,0.18577716,0.01980198,0.042704626,0.324528302,0.322330097,0.04028436,0.253348864,0.049146557,0.390229547,0.173337257,0.582411182,0.242283052,0.079790332,0.164158994,0.102849201,0.031620553,0.160792952,0.211023622,0.144776465,0.086196855,0.051252184,0.040768783,0.241371323,0.056752374,,,,,,,,,0.147,0.393,0.784,0.764,0.325,0.342,0.217,0.577,0.242,0.131,0.171,0.245,0.162,0.347,0.112,0.357,6.495456911,3.14955378,2.972129208,3.33667802,,39800,39638,30959,0.470583879,0.688074051,0.278920308,0.452923077,-0.210647578,-0.112310913,-0.059393567,-0.127332228,0.095490807,-0.227771379,-0.036127299,-0.540030714,0.278920308,0
37190,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1.9,163,17.3,17.7,8.3,,39.7,51-75% of geographies,-49,74.9,76.2,74.9,,38.8,26-50% of geographies,32.6,340,18,78,244,60,4,52,4,,,,,4,,4,,6,,6,,13260042,648878,2300696,10310468,1339458,55600,1195088,88770,,,,,27734,,27734,,642910,,642910,,78.3,78.4,53.8,,63.3,Bottom 25% of geographies,13.2,0,,27.8,Bottom 25% of geographies,Bottom 25% of geographies,,51-75% of geographies,8611,41.4,41.1,55.7,2.56,2.53,2.65,53505,54719,,,632,24.2,89700,168100,253100,0.964231797,0.0152131,0.002322611,0.000464522,0,0.00209035,0.015677622,0.022993845,0.84332393,0.84304878,0.801526718,0.065702868,0.064512195,0.076335878,0.010343206,0.010731707,0,0.979677157,0.756638217,0.243361783,0.051593323,0,0.225515464,0.238793103,0.153789551,0.20060698,0.155606036,0.171994159,0.065552491,0.480121396,0.160546282,0.075872534,0.18824759,0.150130239,0.154440628,0.05785124,0.237748344,0.202205882,0.127162367,0.052503794,0.050682853,0.179909867,0.107566414,,,,8,,,,6,0.141,0.392,0.773,0.745,0.385,0.333,0.244,0.531,0.269,0.127,0.184,0.272,0.173,0.355,0.127,0.336,4.824704267,3.141762452,3.072059065,,,25280,29439,,0.298320125,,0.012820513,0.188826025,-0.056087825,-0.038486016,-0.051265802,-0.033457844,-0.437386856,-0.238344162,-0.282944968,,0.012820513,0
37191,"Clarksville, TN-KY",Central,3.1,134,3.5,3.9,0,0,22.2,Bottom 25% of geographies,0,89.2,87.8,100,,99.5,Top 25% of geographies,0,122,4,48,70,12,,12,,6,,6,,,,,,,,,,3606960,184408,835866,2586686,208886,,208886,,122908,,122908,,,,,,,,,,88.8,87.4,100,100,99.4,51-75% of geographies,18.9,29.9,,42.5,26-50% of geographies,51-75% of geographies,,Top 25% of geographies,4545,43.9,44.3,43.9,2.94,2.99,2.32,80376,80197,142569,,,21.4,153600,187200,256000,0.849944994,0.053465347,0.006160616,0.001760176,0,0.02530253,0.063366337,0.051485149,0.845896521,0.822461862,1,0.113514719,0.129668595,0,0.004014273,0.00473435,0,1,0.939713971,0.060286029,0,0,0,0.24426079,0,0.171834625,0.084140436,0.201271186,0.091404358,0.748062016,0.220930233,0.031653747,0.17139714,0.017687376,0.020827909,0,0.16944801,0.243706839,0.066537468,0.049095607,0.025839793,0.136333259,0.086210737,,,,,,,,,0.153,0.339,0.733,0.731,0.324,0.365,0.233,0.641,0.288,0.107,0.146,0.241,0.179,0.373,0.107,0.373,3.41907885,2.329053449,2.334251905,1.313048419,,,,,0.291916361,,,0.354558611,-0.179487179,-0.040133652,-0.037467264,-0.040262584,0,0.210104031,0.107948663,,,0
37201,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,10.5,155,17.4,12.7,,0,0,51-75% of geographies,,47.1,56.5,,0,0,Bottom 25% of geographies,,678,60,230,388,114,18,94,2,12,,12,,2,,2,,,,,,125231160,3956696,37785728,83488738,15904850,2369824,13151592,383434,235882,,235882,,31250,,31250,,,,,,63.6,56.6,,100,100,Bottom 25% of geographies,81,0,100,0,Top 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies,1745,35.3,41.4,32.2,1.48,1.81,,92827,92827,,,1762,27.7,282900,374500,466300,0.677363897,0.256160458,0.038968481,0,0,0.019484241,0.008022923,0.080802292,0.576504298,0.68358714,0.261744966,0.336389685,0.246192893,0.583892617,0.018338109,0.010998308,0.042505593,0.526074499,0.725490196,0.274509804,0.125806452,0,0.305555556,0.145454545,0.104651163,0.193548387,0.091843729,0.505825908,0.073337903,0.159677419,0,0,0.045272206,0.200929152,0.145341615,,0,0,0.043548387,0.043548387,0,0.103485839,0.08496732,,3,,,,,,5,0.228,0.245,0.566,0.685,0.352,0.386,0.155,0.616,0.202,0.061,0.091,0.15,0.143,0.3,0.06,0.336,17.75303518,4.034386547,4.034386547,,,70480,22347,,0.593158961,,0.372274143,0.798751201,-0.216183575,-0.220548529,0.068195744,0.045986776,,0.475898819,0.461119118,,0.372274143,0
37203,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,25.3,4581,23.3,17.1,45.1,8.3,10.7,Top 25% of geographies,-3.4,19.5,21.8,12,28.3,20.6,Bottom 25% of geographies,-2.3,6266,726,1598,3942,1118,338,736,44,194,96,92,6,60,20,38,2,48,16,30,2,831208696,46498238,176106644,608603814,110274800,23086772,79234946,7953082,7523560,3988448,2622998,912114,4256669,1282588,2623474,350606,4894900,1367606,2633530,893766,92.4,97.1,77.1,99.1,94.6,51-75% of geographies,69.9,23.9,77.7,55.2,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies,16772,31.1,30.5,38.9,1.52,1.7,1.48,58032,65688,25442,63042,1564,31.8,310500,380200,540600,0.661221083,0.234020987,0.001907942,0.065287384,0,0.011388028,0.026174577,0.049069878,0.617040413,0.589413577,0.756722151,0.169384818,0.16550349,0.170038412,0.152116561,0.172301278,0.057106274,0.923563081,0.20058102,0.79941898,0.129301049,0.27761194,0.515824675,0.416808149,0.092307692,0.477404176,0.096501346,0.614071511,0.270126874,0.120576414,0.03234977,0.033722184,0.059146196,0.221773943,0.173124173,0.403125,0.506681514,0.10536433,0.081756691,0.019213803,0.017939418,0.124647084,0.097314832,4,3,5,231,13,6,3,67,0.173,0.316,0.707,0.73,0.287,0.321,0.184,0.577,0.239,0.109,0.149,0.214,0.169,0.322,0.092,0.348,17.10081001,6.551557761,5.787967361,14.94379373,6.030900035,62560,3128,-37118,0.226941612,0.508657495,0.898058252,0.612383376,0.051201489,0.033575199,-0.134802366,-0.083911474,-0.090041032,-0.578340642,1.383619048,0.961345909,0.898058252,0.166887143
37204,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,12,2038,8,6.8,16.5,8.6,1.7,26-50% of geographies,1,55.5,59.4,29.6,55.5,62.1,Bottom 25% of geographies,-16.8,2758,282,630,1846,376,132,232,12,44,24,16,4,44,8,36,,24,2,20,2,368795808,12754668,71647846,284393292,37698826,7221227,26610636,3866964,1074908,559952,272442,242514,5405074,183512,5221562,,820042,160600,600110,59332,95.6,98.4,76,94.6,99.4,Top 25% of geographies,81.8,43.6,93,41.2,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,15908,29.1,28.4,38.1,2.32,2.61,1.95,89954,105133,43152,51542,1477,26.7,389000,602500,855900,0.792997234,0.129620317,0.002765904,0.032373648,0,0.004714609,0.037528288,0.024264521,0.756620509,0.747520361,0.794374394,0.125965159,0.130231433,0.1314258,0.085444452,0.090799129,0.039767216,0.887666583,0.637844345,0.362155655,0.030756579,0.00756859,0.396728794,0.181663837,0.077625571,0.255921053,0.039921143,0.740069,0.313454904,0.395230263,0.201809211,0.021052632,0.08303998,0.074262678,0.063574036,0.158583106,0.249620637,0.063784193,0.020559211,0.007894737,0.005427632,0.046829699,0.046640615,,,5,4,,,,37,0.188,0.263,0.706,0.724,0.367,0.395,0.129,0.695,0.244,0.076,0.093,0.152,0.153,0.262,0.068,0.297,13.85096181,6.697867799,5.730836179,13.9622729,11.68949595,59080,46053,-15928,0.328392909,0.294806013,0.413397129,0.681551772,-0.054204667,-0.082173325,-0.013851372,-0.008728279,0.019323086,1.541136559,1.203588033,3.211230198,0.413397129,0.196936543
37205,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,5.6,1419,6.4,5.5,23.6,4.8,13.7,26-50% of geographies,-19.7,68.3,71.4,18.1,41,40.5,26-50% of geographies,-5,2600,272,506,1822,350,144,200,6,26,4,18,4,12,,12,,22,,22,,205566497,9695259,38817616,157053624,13690270,3524378,9870252,295640,384698,69034,299130,16534,432692,,432692,,1276668,,1276668,,94.2,94,96.8,100,96,Top 25% of geographies,76.2,34.4,97.8,45.9,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,23680,46.4,49.2,29.8,2.1,2.27,1.75,107876,109010,,,1492,29.3,394800,613300,921700,0.888809122,0.050253378,0.000548986,0.028758446,0.000126689,0.007263514,0.024239865,0.034628378,0.831750628,0.83168506,0.819803747,0.098028361,0.100711863,0.074041035,0.039901205,0.040466294,0.055307761,0.975760135,0.72652125,0.27347875,0.058914447,0,0.447513812,0.2,0.071612075,0.245113192,0.017076312,0.738368512,0.331952298,0.488680789,0.164196745,0.013910355,0.250253378,0.052217515,0.042894406,0.250737463,0.347625797,0.099674602,0.015092281,0.006273298,0.001454678,0.048381572,0.027658846,4,,5,78,,3,6,18,0.156,0.321,0.798,0.758,0.409,0.412,0.107,0.743,0.222,0.089,0.091,0.148,0.123,0.246,0.074,0.266,10.73421061,5.685231191,5.62608935,,,59680,49330,,0.245486952,,0.232039637,0.381617481,-0.026599774,-0.058059222,-0.011875925,-0.005366327,-0.178698021,0.572589525,0.554337602,,0.232039637,0
37206,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,30.1,8624,19.1,6,47.4,22,7.3,Top 25% of geographies,2.2,50,58.9,27,46.7,40.4,Bottom 25% of geographies,-1.2,3196,638,604,1954,476,206,256,14,238,152,86,,26,12,14,,14,4,8,2,133580772,18840628,25786877,88953266,22979202,6872729,13269402,2837072,4450016,2648916,1801100,,1907850,296576,1611274,,416821,164250,214950,37620,91.1,96,80.2,100,93.1,51-75% of geographies,63.1,19.7,85.9,39.6,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies,27055,33,34.3,28,2.27,2.34,2.21,66065,91509,22394,91250,1126,29.3,267000,359600,487200,0.619478839,0.31291813,0.00255036,0.012271299,0.003548327,0.009905748,0.039327296,0.030271669,0.806477123,0.792833078,0.842042614,0.121446055,0.119264931,0.125223188,0.058331764,0.072894334,0.022735389,0.973646276,0.512413636,0.487586364,0.118093923,0.129726585,0.462291702,0.191880342,0.121883657,0.321218923,0.089523711,0.510486621,0.174966422,0.32363605,0.121892265,0.099361188,0.072334134,0.199584671,0.055074936,0.482063051,0.43441317,0.101625264,0.141142956,0.087793508,0.083390884,0.217985265,0.099329903,5,,3,5,,,7,22,0.172,0.321,0.725,0.736,0.328,0.357,0.195,0.593,0.244,0.103,0.147,0.215,0.167,0.329,0.094,0.348,13.2098721,5.443124196,3.92966812,16.05787264,3.940821918,45040,46469,-22646,0.700057592,0.11662927,0.509383378,0.861283644,0.055842509,-0.008028013,-0.070225695,-0.086745311,-4.78E-05,1.030351824,0.340391363,6.424364791,0.509383378,0
37207,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,60.8,24760,21.1,14,24.7,0.5,15.8,Top 25% of geographies,-8.4,57.6,59.1,57.6,83.7,32.7,Bottom 25% of geographies,5.7,3622,794,888,1940,184,58,122,4,946,512,424,10,34,14,20,,28,2,26,,185390882,14280434,38523042,132587406,13621730,3011714,10353872,256144,16861144,8187570,8469540,204034,1120982,217130,903852,,1298648,31250,1267398,,82.8,80.7,83.5,58.9,83.6,26-50% of geographies,42,19.7,44.6,12.3,Top 25% of geographies,51-75% of geographies,26-50% of geographies,26-50% of geographies,39151,35.4,31,38.2,2.57,2.59,2.55,50583,63278,43966,55241,954,32.4,123400,186700,272500,0.309213047,0.613573089,0.001353733,0.005772522,0,0.045337284,0.024750326,0.10244949,0.86531943,0.780766644,0.902172543,0.102776412,0.170981843,0.077530781,0.015033508,0.023621385,0.010631592,0.996424102,0.584527441,0.415472559,0.095109234,0.028671551,0.507706826,0.330055719,0.08361204,0.360834268,0.14888821,0.251547337,0.075762207,0.274239324,0.081512771,0.159923437,0.117212843,0.220787208,0.178006132,0.252592994,0.282224646,0.17270729,0.197874728,0.109497723,0.099003366,0.295445251,0.125217258,,5,5,25,,,9,28,0.13,0.435,0.777,0.784,0.264,0.304,0.26,0.473,0.239,0.167,0.234,0.313,0.185,0.412,0.133,0.413,11.32686691,3.690963367,2.950472518,4.246463176,3.379736066,38160,25118,5806,0.691201625,0.412471488,0.221510883,0.544251447,-0.137328755,-0.123383229,-0.080746639,-0.03078095,-0.069417657,-0.040978848,-0.280765455,0.362375407,0.221510883,0.405906658
37208,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,61.6,12050,29.3,13.4,38.4,26.8,31.9,Top 25% of geographies,-4.9,32.2,36.8,28.8,0,28.5,Bottom 25% of geographies,1.1,1984,404,518,1062,136,36,98,2,422,208,210,4,16,4,12,,28,10,18,,96754532,12608101,25233251,58913180,9383430,871916,7768914,742600,8546450,3592276,4904635,49540,1112090,20298,1091792,,783960,259960,524000,,85.8,94.2,80.9,100,78,26-50% of geographies,72.7,17.7,91.7,46.3,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies,18375,32.1,30.4,36,2.05,2.19,1.99,47903,92000,29429,56786,1118,31,182900,288100,398900,0.313959184,0.63537415,0.00152381,0.013061224,0,0.002340136,0.033741497,0.020462585,0.768526639,0.53693725,0.900346021,0.134674414,0.239353381,0.071193772,0.067857926,0.154006605,0.018858131,0.938884354,0.320368653,0.679631347,0.155912062,0.143856144,0.459541985,0.211873638,0.102339181,0.376470588,0.139774055,0.390962213,0.169302688,0.212358883,0.040641711,0.098752228,0.106394558,0.293388902,0.099414134,0.392433301,0.335313175,0.175293344,0.220320856,0.100891266,0.093404635,0.292411449,0.108564536,3,5,,3,,,7,30,0.123,0.442,0.785,0.799,0.242,0.278,0.241,0.47,0.231,0.174,0.24,0.311,0.186,0.416,0.132,0.418,16.08592855,6.014237104,3.131521739,9.789663257,5.073433593,44720,47280,-15291,0.29122807,0.336102788,0.585815603,1.490060501,0.033555501,0.010826598,-0.093709994,-0.030739463,-0.051993062,1.773034758,1.50766209,4.536780301,0.585815603,0.105384044
37209,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,20,7460,15.5,11.2,27.7,12.1,43.7,51-75% of geographies,-8.2,44.1,53.3,20.5,32.9,16.7,Bottom 25% of geographies,0,3576,538,732,2306,368,156,206,6,264,152,104,8,32,16,14,2,48,22,26,,305903032,23598840,62274706,220029484,31525226,7254956,23560858,709414,5139735,2327500,2456912,355324,1825220,320388,1463168,41664,1517442,593400,924042,,89.8,94.1,78.8,91.2,80.4,51-75% of geographies,59.8,31.9,39.3,24.8,Top 25% of geographies,51-75% of geographies,26-50% of geographies,51-75% of geographies,37852,31.7,33,26.6,2.13,2.21,2.07,61096,71180,40683,28750,1213,31.1,263600,351600,469400,0.670109902,0.223026524,0.001056747,0.055082955,0.001479446,0.01764768,0.031596745,0.063114234,0.758679857,0.776515303,0.714148451,0.134078662,0.144788958,0.118544319,0.06659696,0.049489898,0.113259669,0.931337842,0.476753751,0.523246249,0.069763217,0.025252525,0.486966292,0.261245052,0.128467153,0.366378005,0.098046539,0.507451537,0.215590334,0.316901835,0.10961061,0.056682614,0.09790764,0.14703217,0.101714147,0.275541796,0.344771242,0.093706105,0.062556773,0.025979531,0.02089263,0.132982172,0.102458131,7,,5,14,,,9,39,0.175,0.295,0.683,0.724,0.338,0.376,0.188,0.59,0.244,0.09,0.136,0.21,0.169,0.309,0.088,0.34,12.0054611,5.75487757,4.939589772,8.642430499,12.22956522,48520,22660,-7837,0.383532888,0.662023041,0.337375965,0.870212766,-0.006116975,-0.000307531,-0.065379932,-0.034579235,-0.13922072,1.597792836,1.285414683,0.962064456,0.337375965,0.095531164
37210,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,33.4,5535,26.9,13.2,52.1,5.2,9.7,Top 25% of geographies,0.8,26.3,35.5,6.6,33,28.1,Bottom 25% of geographies,-8.7,2716,290,688,1738,254,54,184,16,196,102,92,2,24,6,18,,20,6,12,2,458953323,17342185,121221489,320389649,50681307,4047423,45749933,883954,5711340,1457500,4242504,11336,768144,70632,697512,,360498,119784,232490,8224,82.3,89.8,68.2,92.3,87.2,26-50% of geographies,41.9,12,28.4,18.3,Top 25% of geographies,26-50% of geographies,26-50% of geographies,51-75% of geographies,16810,31.6,34.3,29.1,2.13,2.14,2.13,36985,49517,22245,50081,867,29.9,162400,227100,282900,0.557703748,0.317965497,0.004223676,0.047233789,0.002914932,0.042058299,0.027900059,0.198572278,0.814961349,0.801748327,0.816854807,0.101284314,0.124757177,0.077851304,0.045285775,0.042413123,0.041261191,0.930636526,0.291165942,0.708834058,0.208395802,0.186425339,0.472744722,0.374449339,0.104575163,0.416110127,0.182660608,0.287534527,0.082954647,0.225023852,0.094452774,0.107537141,0.103985723,0.288425167,0.183719616,0.502748331,0.524382521,0.148168201,0.19394848,0.08095952,0.069646995,0.299885701,0.207724238,3,,,,,,,31,0.149,0.376,0.733,0.743,0.281,0.286,0.262,0.472,0.26,0.143,0.232,0.309,0.192,0.369,0.137,0.373,13.52288329,6.14032716,4.586303694,10.20903574,4.534653861,34680,14837,-12435,0.372118156,0.325843366,0.294029851,0.916455696,0.006467743,0.015865329,-0.079539366,-0.079915691,-0.037066651,2.059045947,1.302663703,3.146215378,0.294029851,0.548320768
37211,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,17.1,12853,15.6,14.5,14.7,16.4,19.4,51-75% of geographies,-3.9,48.3,53.6,35.8,52.5,23.4,Bottom 25% of geographies,5.7,6618,750,1460,4408,534,158,364,12,476,208,258,10,148,64,82,2,142,36,106,,400226337,19632484,78685022,301908833,24942272,4678496,17159164,3104614,9294088,3147638,5801696,344754,6723366,1891100,4200184,632082,4547533,852560,3694974,,92.3,91.5,91.8,99.6,87.7,51-75% of geographies,42.2,37.8,41.1,12.5,Top 25% of geographies,Top 25% of geographies,26-50% of geographies,26-50% of geographies,75199,32.1,33.8,33.1,2.51,2.59,2.43,59075,61030,50513,44343,1113,30.1,181800,250900,345900,0.674477054,0.153791939,0.002712802,0.072713733,0.001289911,0.041157462,0.053857099,0.209657043,0.771706749,0.781028778,0.744656622,0.132867512,0.121106989,0.173177996,0.04067815,0.047809085,0.026103714,0.980146013,0.492836404,0.507163596,0.05096583,0.024628821,0.490848694,0.245934754,0.109538912,0.354989269,0.172662012,0.377137926,0.120998745,0.382516268,0.17844854,0.05907403,0.100453463,0.165639571,0.161080299,0.167391103,0.365620011,0.102221679,0.104350492,0.062889654,0.027731407,0.203832634,0.184465888,28,7,8,55,,,14,72,0.173,0.302,0.698,0.712,0.322,0.349,0.214,0.549,0.249,0.099,0.161,0.242,0.173,0.321,0.1,0.343,10.04080617,4.247143462,4.111092905,4.967038188,5.658164761,44520,16510,5993,0.317289014,0.424466315,0.286705202,0.542102028,0.014028306,-0.019055253,-0.070705866,-0.05096316,-0.039021559,0.409155162,0.599329469,0.378899106,0.286705202,0.038182617
37212,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,12,2518,10,8.1,16.2,24.4,27.9,26-50% of geographies,-27.1,41.9,43.4,48.1,20.4,5.6,Bottom 25% of geographies,15.1,2334,322,520,1492,406,142,252,12,42,14,28,,20,12,8,,10,4,6,,157779775,8981782,34270954,114527038,20163594,3013740,15742158,1407696,823280,157244,666036,,564240,95122,469118,,507086,54396,452690,,92.8,96.6,49.5,99.4,94.8,51-75% of geographies,72.5,27.1,98.2,72.6,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies,20672,25.4,26.6,21.5,2.06,2.44,1.81,71699,93766,24058,,1222,28.8,422000,592800,829100,0.740325077,0.135255418,0.000822368,0.088477167,0,0.003676471,0.031443498,0.041505418,0.69698883,0.68832021,0.756080114,0.124915007,0.142322835,0.084406295,0.141573579,0.142257218,0.105150215,0.713912539,0.472218458,0.527781542,0.090781928,0.042553191,0.410531221,0.305166846,0.204204204,0.354315289,0.060808926,0.70209205,0.343840074,0.355154567,0.176528186,0.047698979,0.083639706,0.127480864,0.085966583,0.433804627,0.456316411,0.059433411,0.035669324,0.01412785,0.01412785,0.060601636,0.051012461,3,,,11,4,7,,10,0.209,0.181,0.571,0.691,0.351,0.364,0.118,0.677,0.26,0.047,0.078,0.143,0.178,0.223,0.056,0.291,16.29026471,8.267897739,6.322121025,24.64045224,,48880,44886,-24822,0.517961503,-0.011057673,0.130434783,0.369053118,-0.046261986,-0.015121138,-0.091790869,-0.088355706,0.016457688,0.270114215,-0.687640838,6.841299036,0.130434783,0
37213,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,26.7,12,0,0,,0,,Bottom 25% of geographies,,0,,,,,Bottom 25% of geographies,,104,6,20,78,12,6,6,,,,,,,,,,2,,2,,27765080,1349030,4076328,22339722,2051804,1349030,702774,,,,,,,,,,657000,,657000,,100,100,,100,,Top 25% of geographies,100,,100,,Top 25% of geographies,,Top 25% of geographies,,40,39.1,,,,,,,,,,,,,,,0.3,0,0,0.225,0,0.475,0,0.475,0.525,1,,0,0,,0.475,0,,0.525,0,1,0,,0,,,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,0.161,0.492,0.759,0.718,0.214,0.212,0.467,0.29,0.275,0.208,0.365,0.395,0.212,0.485,0.214,0.437,13.64821864,,,,,,,,,,,,,,-0.801980198,-1,,,,,,0
